full name,full name_label,alias,alias_label,account name,account name_label,social security number,social security number_label,national id number,national id number_label,passport number,passport number_label,drivers license number,drivers license number_label,government id number,government id number_label,certificate number,certificate number_label,medical record number,medical record number_label,bank account number,bank account number_label,credit card number,credit card number_label,debit card number,debit card number_label,email address,email address_label,phone number,phone number_label,fax number,fax number_label,physical address,physical address_label,geolocation data,geolocation data_label,ip address,ip address_label,device serial number,device serial number_label,mac address,mac address_label
ethan moreau,TRUE,ethanmoreau,TRUE,ethan_77,FALSE,Not Provided,FALSE,FR16531264569,FALSE,XF8OOO,FALSE,XZKXVBHN,FALSE,,FALSE,CERT-2003-797812,TRUE,MRN-4113732,TRUE,9.64886E+11,FALSE,,FALSE,4201306533239694,TRUE,ETHAN.MOREAU@example.com,TRUE,-6034,FALSE,,FALSE,"3110 Pine Lane, Seattle, CA 36373, USA",TRUE,"-41.869691,-14.574184",TRUE,baf2:6ce2::33a1:526b:42c:9f3f:8b76,TRUE,SN-3429799,TRUE,40:30:14:31:b9:32,TRUE
Linda de la Cruz,TRUE,  lindad26  ,FALSE,Linda_34,FALSE,NID-8TP86MBP,FALSE,FR11766124768,FALSE,L9K43T,FALSE,R8LVSU3YPSS2,FALSE,,FALSE,CERT-2001-050141,TRUE,MRN-7683528,TRUE,030433077,TRUE,XXXX-XXXX-XXXX-0000,TRUE,**** **** **** 4219,TRUE,linda_de_la_cruz-8@company.org,TRUE,+33 9 53 44 54,TRUE,,FALSE,"6529 3rd St, New York, NY 77496, USA",TRUE,POINT(-110.104428 -68.9142),TRUE,631f:6da7:dc3e:17e6:c91e:4f24:2ec:,FALSE,SN-1941367,TRUE,de:e2:de:08:e5:07,TRUE
jOHn o'Connor,TRUE,johnoconnor34,FALSE,corp:jOHn o'Connor,FALSE,773896905,TRUE,4.66257E+11,FALSE,7ER8BRRYO,FALSE,9CCI2IF2GR,FALSE,GOV-230423,TRUE,CERT-2004-114546,TRUE,MRN-5888419,TRUE,15479704,TRUE,XXXX-XXXX-XXXX-0000,TRUE,4749148764273002,TRUE,JOHN_OCONNOR-31@EXAMPLE.COM,TRUE,(788) 674-7009 x641,TRUE,,FALSE,"7060 Main St, Austin, IL 94281, USA",TRUE,POINT(-49.799398 -29.838601),TRUE,bc5:19b0:4cd4:def3:fc77:2a4b:d2f7:,FALSE,,FALSE,38:8E:58:3B:BD:5C,FALSE
VISHAL DE LA CRUZ,FALSE,vishaldelacruz,TRUE,VISHAL DE LA CRUZ Account,FALSE,849 91 0202,TRUE,4.55753E+11,FALSE,QR2QAEV90,FALSE,7S-K2KXQVK7M,FALSE,,FALSE,CERT-2008-030627,TRUE,MRN-0891229,TRUE,5110 96702491,TRUE,,FALSE,**** **** **** 5646,TRUE,vishal.de.la.cruz+513@mydomain.fr,TRUE,-4697,FALSE,,FALSE,"7243 2nd Ave, Chicago, CA 71628, USA",TRUE,"56.385288,10.304108",TRUE,123.247.52.201,TRUE,,FALSE,fc-a4-07-ee-68-d9,TRUE
patricia garcía,TRUE,patriciagarcía_x,FALSE,acct_patricia_garcía,FALSE,839-35-2602,TRUE,9.83767E+11,FALSE,Z1Q47T71B,FALSE,YQHOFBZZZC,FALSE,,FALSE,CERT-2019-735826,TRUE,MRN-9451356,TRUE,84624068375,TRUE,XXXX-XXXX-XXXX-0000,TRUE,masked: **** **** **** 5678,FALSE,patricia.garcía@sub.sample.co.uk,TRUE,+33 3 63 58 27,TRUE,,FALSE,"4949 Oak Avenue, Seattle, CA 80410, USA",TRUE,Latitude: 80.401722; Longitude: -50.194007,TRUE,157.77.59.178,TRUE,OY83X4RFKL64,FALSE,0680889df224,FALSE
Élodie Smith-Jones,TRUE,élodiesmith-jones_01,FALSE,Élodie_4,FALSE,000000000,TRUE,FR02955485997,FALSE,7SSMJC8,FALSE,F1C0LP,FALSE,,FALSE,CERT-2023-821403,TRUE,MRN-3615100,TRUE,5785909519,TRUE,,FALSE,masked: **** **** **** 5678,FALSE,élodie.smithjones@sub.service.net,TRUE,241.542.9748,TRUE,,FALSE,"63 Rue du Faubourg, Résidence Les Tilleuls 81747 Marseille, France",TRUE,"{""lat"": 71.960302, ""lon"": 164.823789}",TRUE,5e3f:cc47:68f7:c06c:7704::28f4:20ad,TRUE,SN-8022195,TRUE,ce:d9:bd:33:8d:48,TRUE
Patricia García,TRUE,patriciagarcía_x,FALSE,Patricia_61,FALSE,301878488,TRUE,NID-82CE4JEX,FALSE,8Q3SQC,FALSE,DUQPFK,FALSE,,FALSE,CERT-2022-866276,TRUE,MRN-9232724,TRUE,5462605538,TRUE,5859918903477442,TRUE,masked: **** **** **** 5678,FALSE,PATRICIA.GARCÍA@mydomain.fr,TRUE,+33 2 50 36 89,TRUE,-4337,FALSE,"3455 Elm St, Austin, IL 66282, USA",TRUE,-41.848546;64.768509,TRUE,497f:7bd::99e7:b971:1a53:ef5e:6cbb,TRUE,SN-2469445,TRUE,CF:D5:4A:E7:44:AE,TRUE
CaMiLle lecleRc,FALSE,camilleleclerc123,FALSE,CaMiLle lecleRc Account,TRUE,847462124,TRUE,NID-3ROYBS67,FALSE,PZI9H2U,FALSE,1CS3E8,FALSE,GOV-942278,TRUE,CERT-2021-701100,TRUE,MRN-1319142,TRUE,8988239162,TRUE,5418562333831679,TRUE,masked: **** **** **** 5678,FALSE,CAMILLE.LECLERC@service.net,TRUE,(394) 320-7909 x30,TRUE,,FALSE,"229 Avenue des Champs-Élysées, Appartement 11 87114 Paris, France",TRUE,"88.786978,177.596039",TRUE,118.211.36.120,TRUE,,FALSE,69-2b-f4-ff-38-c6,TRUE
Tom Johnson,TRUE,  tomjo99  ,FALSE,corp:Tom Johnson,TRUE,881919736,TRUE,NID-PJJQZYOG,FALSE,U80AMK,FALSE,MQMDJ1KBS6IQ,FALSE,GOV-120939,TRUE,CERT-2025-954850,TRUE,MRN-1738101,TRUE,73431908,TRUE,5469867589701543,TRUE,**** **** **** 0731,FALSE,tom_johnson-34@mydomain.fr,TRUE,+33 7 28 39 85,TRUE,,FALSE,"5973 Sunset Blvd, Chicago, TX 54413, USA",TRUE,"-16.603329,59.254092",TRUE,127.0.0.1,TRUE,SN-1130075,TRUE,68:ea:50:e6:04:f3,TRUE
Chris Johnson,TRUE,chrisj72,FALSE,corp:Chris Johnson,TRUE,XXX-XX-XXXX,TRUE,NID-AM31ARGG,FALSE,3BV32NGB6,FALSE,L5EO1K,FALSE,,FALSE,CERT-2010-385337,TRUE,MRN-1903222,TRUE,53405347,TRUE,<script>alert('xss')</script>,FALSE,4802715227372260,TRUE,chris.johnson+319@sample.co.uk,TRUE,-5564,FALSE,,FALSE,"4863 Pine Lane, San Francisco, CA 53100, USA",TRUE,POINT(37.636375 12.418742),TRUE,57c1:534c:f875:2b2a:386d:6a6::9c28,TRUE,SN-1678168,TRUE,19-9b-45-0b-93-51,FALSE
Alice-Leclerc,FALSE,  alice-leclerc  ,TRUE,Alice-Leclerc_84,TRUE,418034670,TRUE,FR97682523815,FALSE,P7OXB1WQ,TRUE,M-B4RQ,FALSE,,FALSE,CERT-2018-508538,TRUE,MRN-2221237,TRUE,3863 77364,FALSE,XXXX-XXXX-XXXX-0000,TRUE,masked: **** **** **** 5678,FALSE,ALICELECLERC@mydomain.fr,TRUE,-3471,FALSE,,FALSE,"6142 Main St, Austin, IL 47548, USA",TRUE,Latitude: 66.691067; Longitude: 137.087341,TRUE,127.0.0.1,TRUE,SN-9338922,TRUE,f7-7f-cb-4a-65-0c,TRUE
Théo O'Leclerc,TRUE,théooleclerc,FALSE,Théo O'Leclerc Account,TRUE,,FALSE,7.93384E+11,FALSE,BY55O0,FALSE,LP3T30HHVV,FALSE,,FALSE,CERT-2018-699704,TRUE,MRN-8400811,TRUE,7603107773,TRUE,,FALSE,6670047587012804,TRUE,théo.oleclerc@example.com,TRUE,+33 1 75 78 62,TRUE,-7371,FALSE,"246 Allée des Rosiers, Résidence Le Parc 50284 Paris, France, near the big, old, oak tree, behind the museum",TRUE,POINT(43.343449 -39.315509),TRUE,44.32.101.147,TRUE,SN-6411776,TRUE,B1:2A:EE:CD:78:32,TRUE
Samantha Johnson,TRUE,samanthajohnson,FALSE,acct_Samantha_Johnson,FALSE,NID-J1YOB2RI,FALSE,7.06093E+11,FALSE,92JWBY3E,FALSE,JIO2BBPG,FALSE,,FALSE,CERT-2012-327479,TRUE,MRN-9015339,TRUE,0606 56121747,TRUE,5340688772753864,TRUE,6982379953420562,TRUE,samantha.johnson@sub.mydomain.fr,TRUE,(540) 311-1035 x964,TRUE,-8307,FALSE,"9137 Main St, Austin, NY 61809, USA",TRUE,-14.676419;-18.114955,TRUE,34.4.184.147,TRUE,VQFX5KP5QLQ3,FALSE,a6-31-a1-fb-9e-db,TRUE
Robert O'Martin,TRUE,robertomartin,FALSE,Robert O'Martin Account,TRUE,828 06 4944,TRUE,1.00726E+11,FALSE,H11S4K,FALSE,7PJUU5T9XG,FALSE,,FALSE,CERT-2006-959526,TRUE,MRN-9933458,TRUE,4636762136,TRUE,,FALSE,4447159977194457,TRUE,robert.omartin@sub.mydomain.fr,TRUE,-7466,FALSE,,FALSE,"2121 Elm St, Austin, CA 62699, USA",TRUE,Latitude: -5.63531; Longitude: 112.031116,TRUE,8e4e:b0bf:5368:550c:e4df::584:b560,TRUE,DD0975PAI0IB,FALSE,d1:7e:77:c8:84:18,TRUE
Anaïs Leclerc,TRUE,anaïsleclerc,FALSE,Anaïs_44,FALSE,420-63-8601,TRUE,3.11968E+11,FALSE,L6UD22CI,FALSE,18FDQ1OY,FALSE,,FALSE,CERT-2004-779951,TRUE,MRN-5461214,TRUE,20231521,TRUE,3709612492018431,TRUE,**** **** **** 5214,FALSE,ANAÏS.LECLERC@sample.co.uk,TRUE,-9358,FALSE,-6150,FALSE,"114 Place de la République, Résidence Le Parc 51674 Paris, France",TRUE,53.865013;134.112258,TRUE,bb39:61d3:b055:c063::e333:2cc9:4aa0,TRUE,9Q4YWJBWYLLT,FALSE,1e:60:24:94:7a:e9,TRUE
JANE GARCÍA,TRUE,janeg41,FALSE,JANE_56,FALSE,469 04 3971,TRUE,NID-L5DPKKS6,FALSE,PYCTM2,FALSE,WX2Z1P-TB8,FALSE,,FALSE,CERT-2015-347651,TRUE,MRN-8277594,TRUE,8170 3761,TRUE,**** **** **** 1487,TRUE,**** **** **** 0353,FALSE,jane_garcía-62@service.net,TRUE,+33 2 34 65 12,TRUE,,FALSE,"400 Main St, Austin, NY 89810, USA",TRUE,"{""lat"": -47.885162, ""lon"": 10.661762}",TRUE,3a66:6df:ffbc::5678:2131:32f7:c44d,TRUE,SN-2847550,TRUE,f110.0a6a.a9e6,TRUE
JOHN O'CONNOR,TRUE,johno33,TRUE,acct_JOHN_O'CONNOR,FALSE,134249901,TRUE,NID-J9STLKGN,TRUE,NNIFPOCD,FALSE,SKVYAM,FALSE,,FALSE,CERT-2019-208413,TRUE,MRN-8720207,TRUE,30097632527,TRUE,,FALSE,6953371894284080,TRUE,john.oconnor..y@company.org,TRUE,+33 3 25 76 69,TRUE,,FALSE,"2698 Pine Lane, New York, IL 90961, USA",TRUE,-65.664148;108.257754,TRUE,d9e4:238c::af5c:c774:6877:c4a2:4aea,TRUE,1L1VX0HX52IO,FALSE,b0:2b:f5:43:ec:8f,TRUE
ÉLODIE LECLERC,FALSE,élodieleclerc,FALSE,corp:ÉLODIE LECLERC,FALSE,395-96-8502,TRUE,NID-JRVGIPES,FALSE,RKFW7J,FALSE,QVHQOTN8JW,FALSE,GOV-163880,TRUE,CERT-2016-970557,TRUE,MRN-0510341,TRUE,422341779,TRUE,XXXX-XXXX-XXXX-0000,TRUE,masked: **** **** **** 5678,FALSE,élodie.leclerc@sub.example.com,TRUE,(278) 983-2207 x835,TRUE,(559) 988-5733 x196,TRUE,"63 Avenue des Champs-Élysées, Bâtiment 3 16127 Paris, France",TRUE,"{""lat"": -3.579338, ""lon"": 136.736785}",TRUE,a00:8ee7:f2a2::944:7a65:1475:6b60,TRUE,ZE6VAK3Z2D1Q,FALSE,6b:0f:a3:f6:e1:d9,TRUE
thÉo martin,FALSE,théomartin,FALSE,corp:thÉo martin,FALSE,746 99 7622,TRUE,2.00663E+11,FALSE,DQN98AFW,FALSE,EWAAX8NX,FALSE,,FALSE,CERT-2009-720903,TRUE,MRN-8425561,TRUE,040193958981,TRUE,**** **** **** 1065,FALSE,masked: **** **** **** 5678,FALSE,"""théo.martin@3""@sample.co.uk",TRUE,+33 9 55 55 15,TRUE,,FALSE,"157 Allée des Rosiers, Résidence Le Parc 15435 Lyon, France",TRUE,"{""lat"": 18.373751, ""lon"": -136.204219}",TRUE,64.222.248.159,TRUE,N4MYODGWL44M,FALSE,2f3e.9a8c.fd08,FALSE
Noémie Moreau,FALSE,  noémiemoreau_01  ,FALSE,acct_Noémie_Moreau,FALSE,840-29-6698,TRUE,NID-1JSQRWEZ,FALSE,FN5APQB8S,FALSE,7UOHUCI3SP-P,FALSE,GOV-735099,TRUE,CERT-2018-106144,TRUE,MRN-4594806,TRUE,6822 0538,TRUE,4349785752326617,TRUE,4999629426497702,TRUE,noémie.moreau..y@company.org,TRUE,-2977,FALSE,,FALSE,"78 Rue du Faubourg, Résidence Les Tilleuls 93782 Nice, France",TRUE,"53.867807,-34.856234",TRUE,e35b::6d5:e06a:89f1:67e:6db:d4c2,TRUE,SN-3565038,TRUE,5083.8f9a.b50e,FALSE
janE smItH-jones,FALSE,janesmith-jones_dev,FALSE,janE smItH-jones Account,FALSE,008 78 1117,TRUE,5.67859E+11,FALSE,8H6AGLX,FALSE,6RRU2MUKYQ,FALSE,redacted,FALSE,CERT-2003-731853,TRUE,MRN-3104652,TRUE,0095 1139122,TRUE,,FALSE,4814854362748180,TRUE,"""jane.smithjones@5""@service.net",TRUE,-2945,FALSE,-3912,FALSE,"8387 Maple Drive, San Francisco, CA 23907, USA",TRUE,POINT(-71.989489 -1.8168),TRUE,168.240.117.122,TRUE,SN-6020586,TRUE,28:d5:74:3f:d8:42,TRUE
Marie Johnson,TRUE,mariejohnson_01,FALSE,Marie_15,FALSE,120 22 1124,TRUE,5.29748E+11,FALSE,UU1GM1DT,FALSE,UHASLRIU9QZX,FALSE,,FALSE,CERT-2006-256108,TRUE,MRN-1768538,TRUE,1.73619E+11,FALSE,,FALSE,**** **** **** 1433,FALSE,marie.johnson@company.org,TRUE,-8645,FALSE,,FALSE,"107 Boulevard Saint-Germain, Résidence Le Parc 08830 Toulouse, France",TRUE,Latitude: -81.376662; Longitude: 87.758364,TRUE,163.241.223.133,TRUE,,FALSE,9dd0.1e02.405a,FALSE
Olivia Martin,TRUE,oliviamartin,FALSE,Olivia_21,FALSE,,FALSE,094043781411,TRUE,NL2H6KOO,FALSE,05H0I0,FALSE,GOV-870447,TRUE,CERT-2021-490516,TRUE,MRN-8144233,TRUE,7.84179E+11,FALSE,**** **** **** 3861,FALSE,masked: **** **** **** 5678,FALSE,olivia_martin_11@company.org,TRUE,-4994,FALSE,-4881,FALSE,"2403 2nd Ave, Chicago, IL 18352, USA",TRUE,45.128287;-155.099134,TRUE,287a::95f:bc61:fd2c:a905:c58c:2c61,TRUE,SN-5239571,TRUE,bb-cd-7c-8d-f4-55,TRUE
Grace O'Williams,TRUE,​graceowilliams_dev​,FALSE,Grace_75,TRUE,011090061,TRUE,4.2217E+11,FALSE,CX3S9EU3U,FALSE,BCEXTT,FALSE,,FALSE,CERT-2002-188328,TRUE,MRN-7379848,TRUE,17542698,TRUE,XXXX-XXXX-XXXX-0000,TRUE,6146733909213709,TRUE,grace.owilliams@testmail.com,TRUE,-7656,FALSE,,FALSE,"4032 2nd Ave, Seattle, TX 21584, USA",TRUE,POINT(17.516942 19.839455),TRUE,722d:1f88:63b2:4975:b7a5::bd78:a532,TRUE,,FALSE,48-b9-fb-7e-d4-ed,TRUE
DR. ROBERT NGUYEN WILLIAMS NGUYEN GARCÍA NGUYEN GARCÍA,TRUE,robert50,FALSE,acct_RObErt_NguyeN,FALSE,604 56 3296,TRUE,005476424944,TRUE,LHP1B9Z1B,TRUE,IZOE0WDH,FALSE,,FALSE,CERT-2008-868921,TRUE,MRN-0341760,TRUE,94153543187,TRUE,**** **** **** 1624,FALSE,4287440291332270,TRUE,DR.ROBERT.NGUYEN.WILLIAMS.NGUYEN.GARCÍA.NGUYEN.GARCÍA@service.net,TRUE,-2306,FALSE,+33 1 94 47 58,TRUE,"379 Sunset Blvd, Austin, TX 40489, USA",TRUE,POINT(116.240471 -70.325622),TRUE,120.235.185.62,TRUE,WQCUPMKRPMUB,TRUE,94:9B:7C:6F:0A:52,FALSE
michael dupont,TRUE,michae84,FALSE,michael dupont Account,TRUE,,FALSE,6.67116E+11,FALSE,U7YJB4,FALSE,N7-Q43,TRUE,,FALSE,CERT-2009-667442,TRUE,MRN-9453934,TRUE,47871237,TRUE,XXXX-XXXX-XXXX-0000,TRUE,6516008044358356,TRUE,michael.dupont+980@testmail.com,TRUE,-10560,FALSE,,FALSE,"5764 3rd St, New York, TX 48965, USA",TRUE,"84.759873,81.035165",TRUE,127.0.0.1,TRUE,SN-3708286,TRUE,e942.0f52.49b2,TRUE
Bob Schmidt,TRUE,bobschmidt_x,FALSE,acct_Bob_Schmidt,FALSE,597-88-0647,TRUE,FR97034505882,FALSE,JU556OA,FALSE,IGRUN6KMPK,FALSE,,FALSE,CERT-2022-927182,TRUE,MRN-9386822,TRUE,4446 90488356,TRUE,,FALSE,**** **** **** 7788,TRUE,"""bob.schmidt@7""@company.org",TRUE,(744) 441-5286 x503,TRUE,+33 3 62 45 64,TRUE,"1951 2nd Ave, Chicago, CA 18742, USA",TRUE,POINT(-175.354644 -86.124599),TRUE,6b3:ff66:cfe0:230e:3165:8295::ed83,TRUE,T3BC6IZM4T0S,FALSE,45-b1-16-e5-85-ea,TRUE
Alice O'Connor,TRUE,aliceoconnor720,FALSE,acct_Alice_O'Connor,FALSE,062 60 8429,TRUE,FR38515343567,FALSE,XU0M59CH,TRUE,GUFOAAZMSC0G,FALSE,,FALSE,CERT-2012-841439,TRUE,MRN-6181579,TRUE,9341582212,TRUE,**** **** **** 6067,FALSE,**** **** **** 7695,FALSE,alice.oconnor..y@testmail.com,TRUE,-7582,FALSE,,FALSE,"3647 Sunset Blvd, San Francisco, IL 49894, USA",TRUE,POINT(137.889667 -6.241289),TRUE,:ceae:7cd1:459d:99d6:6b15:65cc:a327,TRUE,SN-6915972,TRUE,ad:da:d3:03:aa:63,TRUE
Olivia Moreau,TRUE,oliviamoreau_x,FALSE,Olivia Moreau Account,TRUE,502-66-9765,TRUE,7.17627E+11,FALSE,8PGXPC,FALSE,6YXQ8NO69C,FALSE,redacted,FALSE,CERT-2003-633277,TRUE,MRN-4251869,TRUE,03079843634,TRUE,4658879340486930,TRUE,**** **** **** 1824,TRUE,OLIVIA.MOREAU@example.com,TRUE,(204) 967-1657 x597,TRUE,-5910,FALSE,"6778 2nd Ave, New York, IL 55767, USA",TRUE,POINT(48.510863 -29.008054),TRUE,964c:4b6d:b3cd::4065:7db:5542:200c,TRUE,,FALSE,67:F0:14:3F:AF:E8,TRUE
Chris Brown,TRUE,chrisbrown601,TRUE,corp:Chris Brown,TRUE,302 34 9720,TRUE,FR28275987680,FALSE,KON6YNQW6,FALSE,KOYPYJ7V6S8E,TRUE,,FALSE,CERT-2011-510705,TRUE,MRN-3868805,TRUE,8783600298,TRUE,,FALSE,6844879493173320,TRUE,chris.brown@testmail.com,TRUE,-7784,FALSE,,FALSE,"3211 Main St
Apt 184, Austin, NY 58894",TRUE,Latitude: 69.114825; Longitude: 54.758138,TRUE,127.0.0.1,TRUE,,FALSE,E7:10:1C:49:22:6F,TRUE
chris wIlliamS,TRUE,chriswilliams123,FALSE,chris_27,FALSE,,FALSE,NID-BPQZ12PD,TRUE,Q8A7FL,FALSE,I5R1ACFHFX10,FALSE,GOV-346891,TRUE,CERT-2023-835905,TRUE,MRN-8485579,TRUE,7.17304E+11,FALSE,,FALSE,**** **** **** 7033,FALSE,chris.williams+917@service.net,TRUE,+33 4 51 49 70,TRUE,,FALSE,"8032 Main St, Chicago, WA 60446, USA, near the big, old, oak tree, behind the museum",TRUE,Latitude: 21.779036; Longitude: -58.716115,TRUE,127.0.0.1,TRUE,SN-9133946,TRUE,5b-64-3f-4c-86-39,FALSE
Sébastien Brown,TRUE,sébastienbrown_x,FALSE,Sébastien Brown Account,TRUE,000-00-0000,FALSE,FR48161133628,FALSE,0WK1PA,FALSE,007CNI2N,FALSE,redacted,FALSE,CERT-2013-402982,TRUE,MRN-9137412,TRUE,4907 48824,TRUE,,FALSE,masked: **** **** **** 5678,FALSE,sébastien.brown@mydomain.fr,TRUE,-5235,FALSE,,FALSE,"108 Place de la République, 37798 Marseille, France",TRUE,POINT(-51.06202 -50.879532),TRUE,999.999.999.999,TRUE,,FALSE,ac:f8:c0:78:82:6f,TRUE
Linda Williams,TRUE,lindawilliams872,TRUE,acct_Linda_Williams,FALSE,XXX-XX-XXXX,TRUE,FR30023285212,FALSE,7ZCBZR66,FALSE,Q31BKAL3,FALSE,GOV-520549,TRUE,CERT-2025-860564,TRUE,MRN-0820269,TRUE,3.12484E+11,FALSE,<script>alert('xss')</script>,FALSE,masked: **** **** **** 5678,FALSE,linda_williams_72@mydomain.fr,TRUE,+33 2 30 71 10,TRUE,+33 3 71 34 91,TRUE,"8511 Elm St
Apt 39, New York, CA 17118",TRUE,"-50.778022,-175.733507",TRUE,127.0.0.1,TRUE,DL9KHAM8746G,FALSE,94:35:ee:52:d9:bb,TRUE
Patricia Johnson,TRUE,patriciajohnson,TRUE,Patricia Johnson Account,TRUE,,FALSE,FR26136243419,FALSE,VURYPI,FALSE,9L2BAZ,FALSE,,FALSE,CERT-2013-580578,TRUE,MRN-0844760,TRUE,31539531,TRUE,**** **** **** 6543,FALSE,masked: **** **** **** 5678,FALSE,"""patricia.johnson@1""@example.com",TRUE,+33 8 17 41 90,TRUE,,FALSE,"7471 Maple Drive, San Francisco, CA 18000, USA",TRUE,"57.416315,172.882859",TRUE,180.241.33.195,TRUE,RV1DZVUGVLRL,FALSE,a0:1e:0f:34:c0:35,TRUE
Luc Leclerc,FALSE,lucle86,TRUE,Luc Leclerc Account,FALSE,737425413,TRUE,3.68869E+11,FALSE,L9IOMRRP,FALSE,Q4FTL5,FALSE,GOV-239635,TRUE,CERT-2011-084735,TRUE,MRN-4149161,TRUE,6905 5590848,TRUE,XXXX-XXXX-XXXX-0000,TRUE,4906294420520300,TRUE,luc.leclerc@sub.service.net,TRUE,+33 8 22 81 85,TRUE,+33 8 60 84 32,FALSE,"110 Allée des Rosiers, Appartement 41 21584 Toulouse, France",TRUE,Latitude: -69.172308; Longitude: 131.720177,TRUE,ba2b::b40e:73a6:1769:8642:8937:71cb,TRUE,TDZPXD4AC2SD,FALSE,7a-f9-6f-a7-3a-0c,TRUE
Marie Johnson,TRUE,mariejohnson_01,FALSE,corp:Marie Johnson,TRUE,688619487,TRUE,5.2954E+11,FALSE,659NNLYKH,FALSE,BO8V6R,FALSE,,FALSE,CERT-2018-125670,TRUE,MRN-1521983,TRUE,4018 98926629,TRUE,,FALSE,masked: **** **** **** 5678,FALSE,marie.johnson+68@company.org,TRUE,(349) 985-1885 x918,TRUE,,FALSE,"15 Avenue des Champs-Élysées, Résidence Les Tilleuls 45652 Lyon, France",TRUE,POINT(-173.35584 23.354932),TRUE,c620:ea33:22c::6994:4ba:db8a:eb67,TRUE,,FALSE,36:B6:31:61:DD:56,TRUE
camille johnson,TRUE,camillejohnson123,FALSE,corp:camille johnson,TRUE,627 87 4157,TRUE,FR95883033500,FALSE,DN9R2FA0,FALSE,ME3P12JPFDHB,FALSE,,FALSE,CERT-2011-875891,TRUE,MRN-1301207,TRUE,2.43482E+11,FALSE,**** **** **** 3572,FALSE,**** **** **** 4116,FALSE,camille_johnson-70@testmail.com,TRUE,(702) 985-3503 x243,TRUE,,FALSE,"147 Boulevard Saint-Germain, Appartement 3 65022 Marseille, France",TRUE,-22.757711;151.392285,TRUE,2ecb:6e37:f09b:88dc:5cff::9bda:2838,TRUE,SN-1381409,TRUE,98:94:f8:d3:37:92,TRUE
Olivia O'Connor,TRUE,oliviaoconnor,FALSE,Olivia O'Connor Account,TRUE,053-95-1807,TRUE,FR67348153912,FALSE,RP0TQQ,FALSE,QTIEEA02ACXN,FALSE,GOV-763990,TRUE,CERT-2007-179391,TRUE,MRN-5187104,TRUE,9.27501E+11,FALSE,4050674817989035,TRUE,masked: **** **** **** 5678,FALSE,olivia.oconnor+408@testmail.com,TRUE,+33 8 78 19 17,TRUE,,FALSE,"3830 2nd Ave, San Francisco, WA 56598, USA
PO Box 4851",TRUE,29.254064;-30.560337,TRUE,161::99fe:3ede:297d:d8c8:c2e8:2ff8,TRUE,SBUJTI101207,FALSE,05:1A:EF:59:3C:CC,FALSE
Camille Martin,TRUE,camillemartin,FALSE,corp:Camille Martin,TRUE,244520864,TRUE,2.85968E+11,FALSE,YDVJCT88,FALSE,UJY3EM66,FALSE,GOV-492309,TRUE,CERT-2011-527372,TRUE,MRN-0948718,TRUE,36512201,TRUE,5913647259856844,TRUE,**** **** **** 0476,FALSE,camille.martin@service.net,TRUE,794.911.2690,TRUE,+33 8 20 28 67,TRUE,"246 Allée des Rosiers, Appartement 6 77272 Marseille, France",TRUE,"56.274876,-95.793284",TRUE,169.230.203.18,TRUE,,FALSE,11:2c:58:17:b0:af,TRUE
Ethan Dupont,TRUE,ethan27,FALSE,corp:Ethan Dupont,TRUE,658959933,TRUE,FR05836825170,FALSE,STMLIK9,FALSE,2KEMAL5N,FALSE,,FALSE,CERT-2025-032012,TRUE,MRN-8400045,TRUE,48443762,TRUE,XXXX-XXXX-XXXX-0000,TRUE,4318244649566561,TRUE,ETHAN.DUPONT@sample.co.uk,TRUE,-7150,FALSE,,FALSE,"3652 Sunset Blvd, Austin, CA 58253, USA",TRUE,POINT(-82.177529 56.113776),TRUE,127.0.0.1,TRUE,,FALSE,e0c0.2b26.c2a1,FALSE
jULEs smiTh-jonEs,FALSE,julessmi16,TRUE,jULEs_1,TRUE,000-00-0000,FALSE,FR36848507013,FALSE,X5HD1I,FALSE,6CJAHG,FALSE,,FALSE,CERT-2002-151123,TRUE,MRN-0496022,TRUE,718301008,TRUE,5525400351889348,TRUE,**** **** **** 5169,FALSE,jules.smithjones..y@testmail.com,TRUE,-3866,FALSE,+33 4 25 43 32,TRUE,"184 Place de la République, Appartement 34 99472 Lyon, France",TRUE,POINT(153.694636 -8.919544),TRUE,125.151.47.232,TRUE,QOJAV7KB4AQJ,FALSE,df:31:7d:c2:ef:d4,TRUE
Linda Williams,TRUE,lindawilliams,FALSE,Linda Williams Account,TRUE,462-30-9403,TRUE,FR21788728782,FALSE,6O10KUOY,FALSE,H9NJNVMAJEVV,FALSE,,FALSE,CERT-2005-163724,TRUE,MRN-1591051,TRUE,3203 6096,FALSE,,FALSE,4600791949235920,TRUE,linda.williams@testmail.com,TRUE,+33 6 41 51 35,TRUE,,FALSE,"7848 Elm St, Chicago, IL 79788, USA",TRUE,"{""lat"": -72.738494, ""lon"": 48.776313}",TRUE,5df7:9c52:29ca:89ae:ab15:cc18::96c7,TRUE,,FALSE,98-5c-c1-42-28-21,TRUE
